Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day,month,Total_power_use
0.08,0.0,240.87,0.2,0,0,0,24,8,0
1.656,0.098,239.33,6.8,0,0,18,14,9,18
0.404,0.066,239.31,1.6,0,0,1,1,11,1
1.502,0.198,242.34,6.2,0,0,18,14,3,18
0.25,0.0,242.24,1.0,0,1,0,12,3,1
1.402,0.0,241.44,5.8,1,0,18,6,1,19
0.218,0.0,242.8,0.8,0,0,0,3,3,0
0.33,0.094,243.01,1.4,0,1,1,24,2,2
1.342,0.056,243.51,5.4,0,0,19,14,2,19
0.4,0.1,236.51,1.8,0,0,0,30,5,0
1.358,0.0,241.15,5.6,0,0,17,24,1,17
0.202,0.102,242.84,1.0,0,2,0,17,9,2
3.952,0.048,237.31,16.6,38,0,17,19,2,55
0.69,0.24,236.88,3.2,0,1,0,17,7,1
0.264,0.068,240.99,1.2,0,0,0,21,11,0
1.49,0.188,237.97,6.2,0,0,17,10,3,17
0.616,0.126,238.43,2.8,0,0,0,11,3,0
0.528,0.418,242.28,2.8,0,0,0,24,4,0
0.318,0.262,241.2,1.6,0,1,0,26,8,1
2.328,0.056,241.4,10.0,3,0,18,6,12,21
3.316,0.132,238.92,13.8,0,0,18,29,9,18
2.516,0.122,232.1,11.0,0,23,17,9,8,40
1.806,0.146,239.38,7.8,0,1,18,23,3,19
2.05,0.126,239.6,8.4,0,0,18,7,12,18
1.962,0.434,241.91,8.8,0,0,19,11,7,19
1.008,0.21,242.01,4.2,0,2,1,22,7,3
0.4,0.0,247.33,1.8,0,0,0,27,12,0
0.346,0.132,240.51,1.6,0,0,0,18,4,0
0.162,0.14,240.21,0.8,0,2,1,24,8,3
0.244,0.11,241.84,1.0,0,0,1,22,5,1
1.634,0.0,239.09,6.8,0,0,18,22,3,18
0.3,0.1,239.56,1.4,0,0,1,6,6,1
0.25,0.108,240.75,1.2,0,1,1,13,7,2
0.416,0.082,242.65,1.6,0,1,0,2,7,1
1.31,0.186,233.71,5.6,0,0,17,8,5,17
3.114,0.42,237.89,13.4,0,28,17,6,11,45
1.636,0.0,239.93,6.8,0,0,18,23,5,18
1.422,0.224,241.68,5.8,0,0,1,9,12,1
0.176,0.0,240.25,0.8,0,0,1,12,7,1
1.318,0.0,238.91,5.4,0,0,17,6,4,17
1.012,0.354,240.08,4.4,0,0,12,16,10,12
5.662,0.238,241.75,23.4,46,0,18,1,3,64
3.168,0.072,235.79,13.4,0,1,0,29,9,1
1.876,0.156,238.56,8.0,0,0,25,11,6,25
1.338,0.364,238.05,5.8,0,0,1,13,10,1
1.22,0.0,240.3,5.0,0,0,18,11,8,18
0.31,0.0,243.04,1.2,0,0,0,9,12,0
0.666,0.0,237.58,3.0,0,0,0,16,2,0
1.62,0.082,241.51,6.6,0,1,17,29,1,18
1.482,0.218,241.12,6.2,0,0,18,29,12,18
0.222,0.0,246.81,0.8,0,0,0,16,3,0
0.852,0.25,238.92,3.6,0,0,12,20,8,12
0.496,0.058,242.24,2.0,0,0,0,12,12,0
0.568,0.226,242.26,2.6,0,0,0,5,7,0
0.542,0.388,242.4,2.8,0,2,0,20,8,2
0.288,0.13,242.47,1.4,0,1,0,14,6,1
1.286,0.068,241.66,5.2,0,0,18,12,1,18
0.152,0.0,234.8,0.6,0,0,0,12,5,0
1.842,0.074,236.71,7.8,1,0,17,10,10,18
2.274,0.122,239.11,10.4,32,0,1,3,6,33
1.288,0.05,236.73,5.4,1,1,1,28,10,3
1.646,0.252,244.2,6.8,0,1,19,18,1,20
0.198,0.094,239.35,1.0,0,2,0,30,6,2
0.082,0.0,242.02,0.2,0,0,0,23,8,0
0.654,0.116,233.51,2.8,0,0,0,26,7,0
1.554,0.19,242.18,6.4,0,1,18,2,12,19
1.262,0.084,239.5,5.2,0,0,18,22,6,18
0.136,0.0,239.73,0.6,0,0,0,4,8,0
2.482,0.194,240.09,10.4,0,2,17,21,3,19
0.082,0.0,242.24,0.2,0,0,1,13,8,1
0.242,0.114,243.06,1.0,0,1,0,10,8,1
0.388,0.102,245.16,1.6,0,0,0,21,10,0
1.312,0.0,243.47,5.4,0,0,18,19,3,18
0.316,0.228,240.45,1.6,0,2,0,16,7,2
0.252,0.11,241.11,1.2,0,0,1,28,7,1
0.228,0.122,243.31,1.0,0,0,1,26,8,1
0.75,0.098,241.32,3.0,1,0,1,21,8,2
1.668,0.164,234.04,7.0,0,0,17,12,11,17
0.86,0.144,237.99,4.0,0,0,0,2,9,0
0.314,0.208,240.64,1.6,0,1,0,4,7,1
0.26,0.124,240.53,1.2,0,0,0,1,6,0
0.536,0.08,239.33,2.2,0,0,1,27,5,1
0.22,0.0,247.74,0.8,0,0,0,11,12,0
0.352,0.0,241.71,1.4,0,0,0,11,11,0
0.304,0.236,241.57,1.6,0,2,0,5,7,2
0.318,0.244,239.54,1.6,0,2,0,7,9,2
1.318,0.0,240.95,5.4,0,0,18,5,1,18
0.434,0.168,240.91,2.2,0,0,0,21,4,0
0.38,0.102,244.55,1.6,0,0,0,10,3,0
1.414,0.118,242.13,5.8,0,2,18,8,12,20
1.514,0.198,237.53,6.4,0,0,18,21,6,18
0.806,0.0,245.11,3.4,0,0,0,10,1,0
1.452,0.094,237.39,6.2,0,0,17,7,11,17
0.394,0.194,238.59,1.8,2,1,0,14,9,3
6.062,0.318,238.19,25.4,37,37,18,24,1,92
0.23,0.112,240.73,1.0,0,0,0,11,9,0
1.66,0.204,243.77,6.8,0,0,0,21,2,0
0.246,0.0,240.7,1.0,0,0,0,1,5,0
1.388,0.0,244.34,5.6,0,0,18,12,1,18
0.232,0.238,238.77,1.4,0,1,1,23,8,2
1.482,0.09,237.99,6.2,0,0,18,21,2,18
2.38,0.148,234.02,11.6,0,1,0,25,7,1
0.228,0.0,244.59,1.0,0,0,0,31,3,0
2.312,0.264,240.33,10.4,14,0,1,13,5,15
0.48,0.328,241.24,2.4,0,1,0,6,11,1
1.742,0.066,234.5,7.6,0,0,0,12,11,0
1.278,0.0,237.25,5.4,0,0,18,16,6,18
0.24,0.134,243.4,1.0,0,0,1,20,8,1
1.28,0.112,239.11,5.4,0,1,1,5,9,2
0.238,0.244,241.35,1.4,0,1,1,9,8,2
0.76,0.132,239.32,3.2,0,0,1,18,9,1
0.234,0.1,241.94,1.2,0,0,1,16,6,1
1.478,0.142,241.85,6.0,0,2,18,29,9,20
6.326,0.216,233.71,27.0,37,1,17,18,11,55
0.83,0.0,243.53,3.4,0,0,1,28,1,1
0.082,0.0,242.2,0.2,0,0,1,14,8,1
2.724,0.274,238.01,11.4,0,0,17,9,2,17
0.348,0.284,243.14,1.8,0,2,0,12,8,2
0.178,0.096,238.92,0.8,0,0,0,30,8,0
0.322,0.074,243.04,1.4,0,0,1,1,3,1
0.812,0.07,242.81,4.0,0,2,7,25,2,9
1.234,0.0,240.39,5.0,0,0,17,17,4,17
1.788,0.368,241.32,7.6,0,1,12,5,7,13
0.084,0.0,244.01,0.2,0,0,0,21,8,0
1.422,0.096,243.97,5.8,0,0,19,24,2,19
0.19,0.0,237.26,0.8,0,0,0,5,6,0
1.38,0.062,243.69,5.6,0,1,18,28,10,19
0.918,0.0,235.86,3.8,0,0,0,8,5,0
3.212,0.238,236.91,13.6,0,0,17,24,10,17
2.63,0.194,240.87,10.8,0,0,18,30,9,18
0.426,0.158,232.85,2.0,0,1,0,3,6,1
3.236,0.184,239.66,13.4,0,37,0,12,3,37
1.39,0.19,243.65,5.8,0,1,19,10,4,20
0.556,0.106,239.25,2.2,0,0,0,7,9,0
0.39,0.202,241.07,1.8,0,1,0,23,4,1
0.39,0.094,243.24,1.8,0,0,0,24,3,0
1.224,0.08,237.81,5.0,0,0,18,19,9,18
0.264,0.056,244.21,1.2,0,0,0,11,11,0
0.218,0.0,242.95,0.8,0,0,0,19,3,0
0.252,0.0,243.88,1.2,0,0,0,22,5,0
0.266,0.084,242.13,1.2,0,0,0,21,6,0
0.444,0.13,244.03,2.0,0,0,1,6,5,1
0.312,0.072,242.45,1.2,0,0,1,9,4,1
0.73,0.244,242.79,3.4,0,0,8,29,7,8
2.09,0.084,241.46,8.6,0,2,18,19,3,20
0.376,0.0,243.64,1.8,0,0,0,5,4,0
2.308,0.078,242.2,9.6,0,0,0,14,12,0
1.298,0.052,239.52,5.4,0,0,18,24,10,18
0.222,0.05,248.07,1.0,0,0,0,12,12,0
0.262,0.048,245.35,1.2,0,0,0,4,3,0
1.418,0.092,246.97,5.6,0,0,0,15,2,0
0.318,0.21,238.83,1.6,0,0,1,25,7,1
0.342,0.0,239.23,1.6,0,0,0,18,4,0
0.304,0.082,242.86,1.2,0,0,0,28,10,0
1.548,0.0,243.59,6.4,0,0,18,26,1,18
0.622,0.0,245.92,2.6,0,0,1,9,1,1
0.196,0.17,241.66,1.0,0,0,1,23,8,1
0.286,0.118,239.31,1.2,0,0,1,22,9,1
1.476,0.0,243.4,6.0,0,0,19,3,4,19
1.384,0.072,238.65,5.8,0,0,18,6,3,18
0.47,0.126,243.19,2.0,0,0,1,29,6,1
0.21,0.116,239.06,1.0,0,2,0,18,4,2
0.316,0.24,241.66,1.6,0,0,1,2,8,1
2.83,0.37,233.26,12.2,0,0,17,14,1,17
5.224,0.086,236.03,22.0,38,36,0,15,3,74
1.614,0.16,243.9,6.6,0,0,19,28,1,19
0.95,0.198,242.16,4.6,2,0,0,17,2,2
0.332,0.108,247.54,1.4,0,0,0,24,3,0
1.814,0.328,240.34,7.6,0,1,19,18,7,20
0.308,0.07,241.18,1.2,0,0,0,2,10,0
1.032,0.38,241.55,4.4,0,1,12,3,7,13
1.758,0.184,239.61,7.2,1,1,18,11,6,20
0.226,0.104,232.88,1.0,0,0,0,4,5,0
2.048,0.056,245.38,8.4,0,0,0,30,1,0
0.68,0.314,239.33,3.2,0,1,0,31,3,1
5.54,0.218,231.56,24.0,0,36,17,14,1,53
1.34,0.0,232.87,5.6,0,0,17,15,5,17
1.04,0.198,239.73,4.4,0,1,1,13,7,2
1.59,0.35,239.14,6.8,0,1,0,26,8,1
0.126,0.0,238.49,0.6,0,0,0,6,7,0
2.944,0.188,236.86,12.4,0,0,18,28,3,18
4.78,0.144,245.03,19.4,1,38,19,28,12,58
2.81,0.548,236.65,12.0,38,2,0,1,7,40
0.344,0.0,240.35,1.4,0,0,0,7,10,0
0.136,0.098,240.85,0.6,0,0,0,13,8,0
1.482,0.176,247.73,6.0,0,0,19,25,1,19
0.374,0.114,245.74,1.6,0,2,0,2,1,2
0.53,0.12,242.69,2.2,0,0,1,5,3,1
0.4,0.0,236.53,1.6,0,0,0,3,8,0
0.176,0.0,242.15,0.8,0,0,0,15,6,0
0.196,0.0,237.48,0.8,0,0,0,29,10,0
0.326,0.112,245.28,1.4,0,1,0,2,5,1
0.496,0.1,240.98,2.2,4,0,1,21,10,5
0.196,0.0,241.97,0.8,0,0,1,28,9,1
3.306,0.166,243.15,13.6,0,0,18,9,11,18
1.412,0.234,243.71,5.8,0,0,19,13,7,19
0.34,0.052,242.09,1.4,0,0,1,16,9,1
1.458,0.102,243.13,6.0,0,0,18,24,10,18
1.452,0.2,239.58,6.0,0,1,18,30,6,19
2.778,0.344,239.24,11.6,0,1,18,3,2,19
1.242,0.192,231.38,5.4,0,0,17,2,8,17
1.352,0.056,241.94,5.6,0,0,18,19,5,18
0.274,0.116,241.81,1.2,0,0,1,29,6,1
0.298,0.088,242.32,1.2,0,0,0,30,3,0
0.238,0.146,244.14,1.0,0,0,1,9,8,1
0.516,0.288,240.13,2.4,0,2,0,20,1,2
1.324,0.0,242.44,5.4,0,0,19,3,6,19
1.512,0.056,240.71,6.2,0,0,19,30,10,19
1.368,0.0,243.66,5.6,0,0,18,7,12,18
0.33,0.074,243.97,1.4,0,0,0,23,2,0
1.308,0.0,240.89,5.4,0,0,19,16,3,19
0.912,0.094,243.03,3.8,0,2,0,1,3,2
1.498,0.07,236.37,6.2,0,0,17,16,3,17
0.322,0.144,243.38,1.4,0,0,0,18,1,0
3.944,0.494,238.91,16.6,0,0,18,18,10,18
0.902,0.13,240.62,3.8,0,0,12,25,4,12
0.422,0.34,239.97,2.2,0,2,0,31,7,2
0.352,0.24,240.07,2.0,0,1,1,27,6,2
0.392,0.198,239.84,1.8,0,0,0,20,4,0
0.234,0.066,242.92,1.2,0,0,1,21,7,1
1.404,0.046,238.49,5.8,0,1,18,22,12,19
3.06,0.232,237.22,13.0,0,0,17,11,1,17
4.422,0.164,237.0,18.6,38,0,17,30,8,55
1.356,0.0,241.09,5.6,0,0,1,2,10,1
0.346,0.114,242.6,1.4,0,0,0,26,4,0
1.776,0.0,245.3,7.2,1,0,18,14,1,19
1.46,0.198,239.63,6.0,0,1,18,1,4,19
1.266,0.0,239.1,5.2,0,0,18,13,2,18
0.242,0.0,243.79,1.0,0,0,0,5,4,0
0.328,0.058,240.83,1.4,0,0,0,1,4,0
0.788,0.122,245.44,3.2,0,2,1,1,1,3
0.264,0.0,240.89,1.4,0,0,0,6,6,0
2.756,0.112,237.22,11.6,0,0,18,21,10,18
1.714,0.198,239.08,7.2,0,0,1,20,10,1
1.918,0.076,239.4,8.8,0,10,18,10,3,28
2.576,0.248,238.79,10.8,0,0,30,31,5,30
2.748,0.222,239.42,12.4,19,0,0,7,11,19
0.142,0.0,242.41,0.6,0,0,0,19,6,0
1.71,0.06,239.92,7.0,0,0,18,14,11,18
0.246,0.118,242.39,1.0,0,1,1,19,7,2
0.324,0.116,241.11,1.4,0,0,0,9,2,0
1.486,0.176,241.63,6.2,0,0,0,9,7,0
0.256,0.12,240.36,1.2,0,1,1,15,5,2
0.208,0.116,239.1,1.0,0,1,0,18,4,1
0.378,0.108,240.52,1.6,0,0,1,23,4,1
3.298,0.416,240.33,13.8,2,38,1,9,8,41
1.622,0.08,239.49,6.8,0,0,18,2,6,18
0.434,0.222,242.38,2.0,0,0,0,4,5,0
1.332,0.076,239.99,5.4,0,0,19,20,9,19
0.528,0.298,238.11,2.6,1,0,1,6,9,2
0.144,0.0,242.08,0.6,0,0,1,30,8,1
2.068,0.216,240.65,8.6,0,2,29,8,4,31
1.402,0.076,234.93,6.0,0,1,17,6,5,18
1.522,0.25,243.77,6.2,1,0,18,24,11,19
2.582,0.0,240.31,10.6,1,0,18,24,10,19
0.384,0.112,242.96,1.6,0,0,1,24,4,1
1.038,0.088,237.19,4.4,0,0,12,30,7,12
2.27,0.18,237.75,9.6,0,0,0,20,1,0
2.434,0.094,239.66,10.0,0,1,19,2,2,20
1.262,0.0,237.05,5.2,0,0,17,1,2,17
1.962,0.358,240.38,8.4,0,1,0,11,12,1
0.206,0.046,241.93,1.0,0,0,1,18,9,1
0.328,0.0,241.93,1.4,0,0,1,11,11,1
0.294,0.052,242.85,1.4,0,0,0,14,11,0
1.504,0.06,238.95,6.4,0,0,18,15,9,18
1.59,0.1,242.25,6.6,0,0,18,5,12,18
0.312,0.0,240.85,1.2,0,0,0,9,12,0
0.716,0.068,245.43,2.8,0,0,0,27,3,0
0.402,0.378,241.19,2.2,0,1,1,12,8,2
0.554,0.058,242.65,2.6,0,0,0,4,1,0
0.316,0.208,239.51,1.4,0,0,1,28,6,1
3.464,0.142,236.79,14.6,0,0,17,10,1,17
0.208,0.108,240.84,1.0,0,0,0,16,4,0
3.74,0.046,240.04,15.4,38,1,18,11,7,57
0.258,0.0,245.79,1.0,0,1,0,22,12,1
1.274,0.0,239.14,5.2,0,0,17,3,3,17
0.36,0.112,245.77,1.6,0,2,0,6,4,2
1.356,0.0,240.2,5.6,0,0,18,24,1,18
0.238,0.116,241.23,1.0,0,2,0,18,4,2
0.08,0.0,240.19,0.2,0,0,1,14,8,1
0.682,0.358,244.81,3.0,0,1,1,2,3,2
2.786,0.0,235.61,11.8,0,0,0,1,1,0
0.286,0.13,244.09,1.2,0,0,0,29,5,0
0.342,0.058,238.53,1.4,0,0,0,2,4,0
1.282,0.384,243.2,5.6,0,0,1,12,5,1
0.28,0.248,241.57,1.4,0,0,0,21,8,0
0.346,0.058,242.99,1.4,0,0,0,6,1,0
0.93,0.094,239.81,3.8,0,0,0,14,12,0
0.24,0.116,242.31,1.0,0,0,0,10,7,0
2.728,0.124,242.58,11.2,0,1,18,29,11,19
1.572,0.058,244.17,6.4,0,0,0,24,1,0
1.636,0.23,240.67,6.8,0,0,18,10,10,18
1.462,0.35,238.93,6.2,0,1,18,15,8,19
1.138,0.448,241.76,5.0,0,1,11,1,10,12
0.608,0.216,235.09,2.6,0,1,0,13,5,1
0.438,0.196,242.22,2.4,0,0,6,11,8,6
1.662,0.0,242.75,6.8,0,0,18,20,1,18
0.394,0.178,239.31,1.8,0,2,1,20,5,3
0.958,0.28,240.62,4.2,0,6,0,8,7,6
0.278,0.048,237.1,1.2,0,0,0,22,5,0
1.678,0.18,240.15,7.0,0,2,18,2,5,20
0.246,0.0,242.12,1.0,0,0,0,8,10,0
0.348,0.066,238.93,1.4,0,0,0,5,5,0
0.484,0.416,246.0,2.6,1,2,0,14,9,3
0.236,0.104,240.12,1.0,0,2,1,5,8,3
0.248,0.0,245.65,1.2,0,0,0,29,10,0
0.158,0.0,242.57,0.6,0,0,1,17,7,1
1.386,0.238,241.03,5.8,0,2,18,15,9,20
1.596,0.07,239.73,6.6,0,0,19,1,3,19
0.256,0.132,240.55,1.2,0,0,0,28,6,0
0.224,0.102,242.45,1.0,0,0,0,11,7,0
0.316,0.082,242.69,1.4,0,0,1,24,5,1
0.996,0.092,235.08,4.2,0,0,0,10,5,0
2.442,0.168,239.71,10.2,0,0,17,14,3,17
0.47,0.0,239.61,2.2,0,0,1,29,9,1
0.238,0.0,240.87,1.0,0,0,0,17,10,0
0.34,0.108,241.16,1.4,0,0,0,24,10,0
0.278,0.078,241.24,1.2,0,2,0,30,9,2
0.212,0.0,246.98,0.8,0,0,0,29,10,0
2.386,0.158,240.02,10.0,0,0,18,28,11,18
2.944,0.308,239.33,12.4,0,2,18,11,6,20
0.23,0.0,244.57,0.8,0,0,0,17,10,0
2.724,0.164,237.96,11.4,0,0,18,10,3,18
0.274,0.0,245.23,1.2,0,0,0,17,12,0
0.308,0.0,245.02,1.4,0,0,0,24,1,0
0.322,0.088,243.13,1.4,0,0,0,25,3,0
0.328,0.078,242.04,1.4,0,0,1,5,5,1
0.38,0.11,243.29,1.6,0,2,1,29,11,3
2.366,0.15,238.28,9.8,0,0,1,18,1,1
1.522,0.176,239.61,6.4,0,0,0,3,2,0
2.146,0.0,234.53,9.2,0,0,0,7,2,0
1.396,0.2,241.36,5.8,0,1,18,22,7,19
2.04,0.0,239.76,8.6,0,0,0,27,4,0
0.23,0.146,240.99,1.2,0,0,0,23,8,0
0.168,0.14,239.38,0.8,0,0,1,29,8,1
1.434,0.148,236.31,6.0,0,0,18,5,5,18
0.964,0.124,242.92,4.0,0,0,1,20,9,1
0.248,0.0,244.23,1.0,0,0,1,5,10,1
0.496,0.186,246.63,2.2,0,0,0,19,1,0
1.258,0.0,238.53,5.2,0,0,18,25,1,18
0.61,0.206,241.11,2.8,0,1,0,1,11,1
0.222,0.106,234.14,1.0,0,1,0,12,5,1
1.682,0.074,237.53,7.0,0,0,18,3,2,18
2.936,0.076,241.72,12.0,0,0,18,21,12,18
0.92,0.33,242.42,4.0,0,1,11,22,7,12
1.778,0.066,242.6,7.4,0,0,18,4,1,18
0.456,0.0,241.48,2.0,0,0,1,11,7,1
0.316,0.106,244.98,1.4,0,0,0,9,2,0
0.406,0.12,242.06,1.8,0,0,0,10,3,0
0.302,0.058,246.82,1.2,0,0,0,31,1,0
1.272,0.046,236.94,5.2,0,0,18,11,10,18
4.142,0.092,236.94,17.6,34,1,17,15,12,52
0.292,0.1,242.58,1.2,0,2,0,3,11,2
0.158,0.0,242.72,0.6,0,0,1,15,8,1
0.338,0.05,242.88,1.4,0,0,1,14,9,1
1.448,0.098,241.44,6.0,0,2,19,14,5,21
1.72,0.066,240.5,7.2,0,0,0,24,11,0
0.376,0.064,242.54,1.8,0,0,0,8,12,0
0.24,0.0,244.71,1.0,0,0,1,6,4,1
1.864,0.252,244.47,7.6,0,0,1,5,1,1
0.264,0.0,243.31,1.2,0,0,0,16,2,0
0.36,0.248,241.47,1.8,0,2,1,22,7,3
0.298,0.234,242.96,1.4,0,1,1,8,8,2
1.422,0.0,245.56,5.8,0,0,0,23,1,0
1.106,0.046,232.37,4.6,0,0,16,3,5,16
1.746,0.0,242.5,7.2,0,0,18,14,12,18
0.346,0.214,241.61,1.6,0,0,0,25,5,0
1.222,0.0,240.42,5.0,0,0,19,2,8,19
0.374,0.262,240.56,2.0,0,2,0,10,7,2
0.082,0.0,242.81,0.2,0,0,1,20,8,1
0.224,0.094,243.05,1.0,0,0,0,20,9,0
1.5,0.17,234.56,6.4,0,2,17,20,10,19
1.274,0.088,238.7,5.2,0,0,18,10,6,18
2.974,0.054,238.53,12.4,0,0,18,30,3,18
1.406,0.1,238.2,5.8,0,0,17,15,3,17
0.238,0.12,242.01,1.0,0,0,1,3,7,1
1.348,0.058,239.91,5.6,0,0,17,25,11,17
0.404,0.092,239.82,1.8,0,0,1,16,4,1
0.31,0.046,240.19,1.2,0,1,1,2,10,2
0.232,0.05,240.36,1.2,0,0,0,3,9,0
2.344,0.05,237.18,9.8,0,0,17,17,1,17
1.57,0.0,239.58,6.6,1,0,18,30,5,19
0.312,0.23,240.0,1.6,0,1,1,17,7,2
0.63,0.0,240.96,2.6,0,0,0,9,11,0
0.414,0.216,243.03,1.8,0,0,0,9,5,0
0.34,0.062,241.33,2.0,0,0,5,19,8,5
0.27,0.106,241.94,1.2,0,2,0,31,8,2
2.648,0.074,235.41,11.2,0,0,17,20,3,17
1.302,0.068,240.22,5.4,0,0,19,6,6,19
0.696,0.094,235.88,3.0,0,0,0,2,5,0
0.26,0.066,233.44,1.2,0,0,0,23,7,0
0.352,0.122,244.62,1.4,0,2,0,4,11,2
0.132,0.0,240.12,0.6,0,0,0,22,9,0
0.234,0.084,241.08,1.0,0,0,0,29,7,0
0.814,0.108,239.9,3.6,0,0,0,30,3,0
0.824,0.194,242.33,3.6,0,0,0,27,1,0
0.218,0.112,240.84,1.0,0,2,1,20,6,3
0.116,0.046,239.09,0.6,0,0,1,8,8,1
2.146,0.29,238.27,9.0,0,1,29,12,6,30
0.684,0.0,241.29,2.8,0,0,0,20,10,0
2.382,0.156,241.71,9.8,0,0,19,12,2,19
1.118,0.144,239.4,4.6,0,0,0,22,12,0
0.314,0.132,246.12,1.4,0,1,0,20,12,1
3.618,0.0,232.25,15.6,0,37,16,26,5,53
0.638,0.08,241.12,2.6,0,0,1,2,9,1
1.374,0.092,242.39,5.6,0,0,0,23,2,0
1.532,0.186,242.68,6.2,0,1,18,5,1,19
1.392,0.068,245.95,5.6,0,0,19,24,12,19
2.24,0.096,239.93,9.4,0,0,0,13,12,0
0.21,0.106,240.1,1.0,0,1,0,8,9,1
1.294,0.048,234.52,5.4,0,1,16,29,5,17
1.352,0.13,239.14,5.6,0,0,18,9,1,18
0.29,0.106,240.88,1.2,0,1,0,15,4,1
2.538,0.0,239.65,10.6,0,0,18,22,10,18
0.532,0.194,245.57,2.4,0,2,0,3,12,2
1.198,0.048,243.53,4.8,0,0,1,20,7,1
0.25,0.11,241.31,1.2,0,0,1,18,8,1
0.298,0.1,236.27,1.2,0,1,0,27,4,1
2.572,0.114,242.9,10.6,0,38,0,26,3,38
0.104,0.0,242.57,0.4,0,0,0,18,8,0
3.166,0.344,235.74,13.4,1,2,18,15,2,21
2.27,0.198,238.38,9.8,0,0,1,23,5,1
1.306,0.0,242.0,5.4,0,0,18,17,6,18
0.154,0.0,239.13,0.6,0,0,1,27,7,1
3.518,0.148,234.49,15.0,38,0,16,22,7,54
0.588,0.102,243.88,2.8,0,0,0,2,3,0
0.546,0.072,242.62,2.6,0,0,0,7,11,0
2.054,0.208,236.57,8.6,0,1,0,17,3,1
0.326,0.102,244.38,1.4,0,0,0,11,3,0
1.526,0.116,241.13,6.4,0,2,18,24,4,20
1.41,0.18,239.82,5.8,0,0,18,16,9,18
2.096,0.0,241.28,8.6,0,0,18,23,1,18
2.612,0.2,237.0,11.4,0,0,0,13,5,0
0.504,0.092,242.55,2.0,0,0,1,20,5,1
0.242,0.134,242.69,1.0,0,2,1,26,7,3
1.318,0.0,243.72,5.4,0,0,18,26,2,18
0.26,0.168,238.37,1.4,0,2,0,1,9,2
0.202,0.054,240.46,0.8,0,0,0,26,10,0
0.2,0.0,244.22,0.8,0,0,1,21,6,1
0.142,0.0,235.54,0.6,0,0,0,14,8,0
0.156,0.0,237.93,0.8,0,1,0,5,9,1
1.874,0.094,240.88,7.8,0,0,0,11,3,0
0.276,0.046,244.27,1.4,0,0,1,5,6,1
1.456,0.19,240.41,6.0,0,2,18,18,2,20
0.486,0.062,246.13,2.2,0,0,0,1,1,0
1.38,0.088,242.2,5.6,0,0,18,23,12,18
0.23,0.114,241.47,1.0,0,0,0,30,6,0
1.414,0.104,243.57,5.8,0,0,18,24,2,18
0.312,0.132,245.62,1.4,0,0,0,24,12,0
1.346,0.234,239.46,5.6,0,1,18,23,6,19
0.784,0.074,242.63,3.2,0,0,0,29,10,0
2.714,0.058,245.27,11.0,0,2,19,17,1,21
0.444,0.18,239.3,2.0,0,0,0,2,4,0
0.334,0.122,247.24,1.4,0,0,0,19,3,0
0.308,0.0,240.61,1.2,0,0,0,6,10,0
0.864,0.178,239.68,3.8,1,0,0,28,9,1
1.432,0.328,240.34,7.2,0,2,0,2,7,2
0.666,0.11,241.99,2.8,0,0,1,26,9,1
1.918,0.092,243.27,7.8,0,0,19,12,5,19
0.232,0.0,242.05,1.0,0,0,1,4,7,1
2.422,0.308,238.52,10.2,0,1,18,22,10,19
0.202,0.12,241.29,1.0,0,1,1,13,7,2
1.334,0.2,236.46,5.6,0,0,17,23,9,17
1.07,0.148,240.91,4.6,0,2,0,10,4,2
0.114,0.0,235.32,0.6,0,0,0,5,5,0
1.878,0.144,243.23,7.6,0,0,19,16,1,19
0.428,0.252,243.08,2.0,0,2,1,22,5,3
0.13,0.0,242.05,0.6,0,0,0,20,4,0
0.176,0.0,243.32,0.8,0,0,0,26,8,0
0.364,0.242,242.83,1.8,0,1,0,31,8,1
2.528,0.0,241.27,10.4,39,0,0,9,1,39
1.954,0.164,234.47,8.4,0,0,17,3,2,17
1.072,0.256,234.08,4.6,0,0,0,6,11,0
4.05,0.358,234.57,18.0,15,0,0,18,3,15
1.272,0.078,240.51,5.2,0,0,19,8,9,19
4.14,0.406,236.34,18.0,14,0,17,8,3,31
1.324,0.068,247.7,5.2,0,0,0,25,1,0
7.186,0.244,231.71,31.0,36,0,0,5,12,36
1.14,0.388,237.35,5.0,0,1,0,1,7,1
0.248,0.0,240.63,1.0,0,0,0,5,11,0
1.312,0.052,244.99,5.2,0,0,19,15,2,19
0.102,0.0,239.4,0.4,0,0,0,19,8,0
1.736,0.198,238.78,7.4,0,1,18,19,4,19
0.772,0.0,240.89,3.2,0,0,0,23,9,0
0.334,0.232,238.88,1.6,0,2,1,22,7,3
0.216,0.0,241.75,0.8,0,0,0,13,2,0
1.452,0.048,241.02,6.0,0,2,18,21,11,20
0.418,0.248,245.26,2.0,0,2,0,23,10,2
1.454,0.09,242.66,6.0,0,0,19,27,3,19
0.346,0.096,242.35,1.4,0,0,0,15,4,0
0.204,0.0,243.68,1.2,0,0,1,14,6,1
1.292,0.064,236.2,5.4,0,0,17,3,7,17
0.384,0.07,239.66,1.6,0,1,0,23,12,1
0.28,0.0,243.86,1.4,0,0,0,7,5,0
1.462,0.12,240.72,6.0,0,0,18,29,3,18
0.194,0.094,243.51,0.8,0,0,1,13,7,1
1.368,0.0,241.5,5.6,0,0,19,4,2,19
