Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day,month,Total_power_use
0.31,0.11,243.32,1.4,0,0,1,27,8,1
0.476,0.07,241.96,2.0,0,0,0,13,7,0
0.308,0.0,240.15,1.4,0,0,0,16,4,0
1.382,0.082,241.03,5.6,0,2,18,24,11,20
0.174,0.15,239.88,0.8,0,0,1,10,8,1
0.406,0.07,241.6,1.6,0,0,0,17,2,0
0.372,0.166,234.53,1.6,0,0,0,1,6,0
0.764,0.26,240.71,3.6,0,0,6,18,6,6
0.424,0.094,239.45,1.8,0,0,1,20,4,1
1.844,0.0,240.1,7.6,1,0,19,11,5,20
3.156,0.352,237.79,13.2,37,2,1,9,8,40
1.17,0.248,237.34,5.0,0,0,0,30,9,0
0.388,0.146,245.34,1.6,0,0,0,13,4,0
0.228,0.09,240.68,1.0,0,0,0,2,7,0
0.254,0.074,238.92,1.2,0,1,0,8,9,1
0.344,0.21,242.85,1.6,0,0,1,14,9,1
0.292,0.124,241.55,1.2,0,0,0,9,1,0
2.536,0.0,241.53,11.6,0,0,0,13,2,0
0.398,0.068,245.44,1.6,0,1,0,18,2,1
0.198,0.124,239.57,1.0,0,0,0,19,6,0
0.382,0.242,243.29,1.8,0,0,1,17,6,1
1.378,0.0,240.63,5.6,0,0,19,24,4,19
0.156,0.0,242.16,0.6,0,0,1,13,8,1
0.556,0.206,239.52,2.4,0,1,0,23,9,1
3.81,0.0,232.32,16.8,26,34,0,28,7,60
0.274,0.096,240.45,1.2,0,0,0,3,6,0
0.314,0.184,242.64,1.6,0,0,0,12,8,0
1.504,0.186,232.94,6.6,0,1,16,21,7,17
0.26,0.148,242.94,1.2,0,0,1,28,9,1
0.322,0.104,243.81,1.4,0,0,1,28,11,1
0.488,0.072,242.09,2.0,1,0,1,29,8,2
0.144,0.0,243.88,0.6,0,0,0,18,4,0
0.216,0.122,238.92,1.0,0,0,0,14,6,0
0.238,0.0,242.23,1.0,0,0,0,13,3,0
1.432,0.046,242.15,5.8,0,0,18,9,1,18
1.292,0.0,240.62,5.2,0,0,18,3,12,18
0.326,0.094,243.27,1.4,0,0,1,23,4,1
0.328,0.11,244.75,1.4,0,0,0,21,10,0
1.992,0.064,239.09,8.2,0,0,18,4,10,18
0.23,0.0,238.35,1.0,0,0,1,20,7,1
1.398,0.072,241.12,5.8,0,0,18,25,4,18
3.518,0.17,235.45,14.8,0,0,17,25,3,17
0.584,0.086,238.96,2.4,0,0,0,19,4,0
1.332,0.054,237.85,5.6,0,0,17,10,3,17
0.342,0.134,247.83,1.4,0,0,1,6,4,1
0.54,0.09,248.39,2.4,0,0,0,30,10,0
1.4,0.09,240.39,5.8,0,1,19,25,6,20
1.422,0.092,245.02,5.8,0,0,19,17,1,19
2.536,0.132,244.21,10.6,0,0,13,5,12,13
2.482,0.0,237.96,10.4,1,1,18,24,2,20
0.33,0.086,239.43,1.4,0,0,0,18,10,0
0.162,0.0,240.3,0.6,0,0,0,6,9,0
1.488,0.068,237.07,6.2,1,0,17,29,3,18
3.93,0.356,238.87,16.4,0,38,17,1,4,55
0.118,0.0,241.82,0.6,0,0,0,20,8,0
0.318,0.078,241.53,1.2,0,1,1,9,5,2
2.218,0.208,239.75,9.2,0,0,18,26,2,18
4.36,0.29,234.82,18.6,38,0,17,21,4,55
1.354,0.0,239.25,5.6,1,0,18,19,6,19
1.838,0.0,238.45,7.6,0,0,18,19,9,18
0.522,0.13,242.06,2.2,0,0,1,19,3,1
0.32,0.124,239.45,1.4,0,0,0,3,7,0
0.148,0.0,239.72,0.6,0,0,0,25,7,0
0.388,0.1,244.87,1.6,0,0,0,24,12,0
0.218,0.108,241.96,1.0,0,0,0,8,9,0
1.406,0.0,242.18,5.8,0,0,19,22,10,19
0.548,0.134,243.33,2.4,0,1,0,26,3,1
1.55,0.178,239.39,6.4,0,0,19,3,7,19
1.312,0.0,242.76,5.4,0,0,18,27,3,18
0.536,0.24,240.37,2.4,0,0,1,3,7,1
0.608,0.0,246.56,2.4,0,0,0,11,12,0
3.466,0.478,236.08,14.8,0,1,28,30,9,29
0.354,0.078,240.04,1.4,0,0,1,18,4,1
0.814,0.126,238.76,3.4,0,0,12,3,8,12
0.33,0.126,240.59,1.6,0,0,0,19,9,0
1.946,0.0,237.52,8.2,0,0,17,29,9,17
1.212,0.0,240.92,5.0,0,0,18,19,6,18
1.37,0.052,241.21,5.6,0,0,19,1,4,19
0.244,0.068,242.79,1.0,0,0,0,3,10,0
1.832,0.046,239.4,7.6,0,0,18,2,11,18
2.03,0.194,242.37,9.0,0,25,0,17,2,25
0.27,0.0,245.61,1.2,0,0,0,27,3,0
1.512,0.21,246.56,6.2,0,0,18,21,12,18
0.314,0.108,240.76,1.4,0,0,0,2,11,0
1.254,0.048,240.26,5.2,0,0,18,21,6,18
0.288,0.216,238.59,1.4,0,1,0,17,9,1
1.604,0.0,236.55,6.6,0,0,18,23,3,18
0.34,0.162,248.06,1.4,0,1,0,9,11,1
0.41,0.214,242.51,1.8,0,2,1,24,10,3
0.252,0.0,247.96,1.0,0,0,0,16,12,0
0.842,0.122,246.6,4.0,0,2,6,12,12,8
0.55,0.07,238.3,2.6,0,0,1,17,5,1
0.384,0.27,245.72,2.0,0,2,0,8,7,2
1.396,0.0,240.15,5.8,0,0,18,1,10,18
0.796,0.052,242.65,3.2,0,0,0,26,1,0
4.258,0.388,239.76,17.8,38,2,19,23,10,59
1.322,0.0,238.34,5.4,0,0,18,1,7,18
0.184,0.072,239.92,0.8,0,0,0,24,9,0
1.352,0.114,241.26,5.6,0,0,18,22,9,18
1.418,0.344,239.38,6.0,0,2,0,8,3,2
0.23,0.0,246.13,0.8,0,0,1,7,11,1
1.316,0.0,236.96,5.6,0,0,17,9,6,17
2.778,0.288,241.7,11.4,1,2,18,18,10,21
0.64,0.288,247.61,2.8,0,3,0,11,1,3
0.378,0.114,243.21,1.6,0,1,0,14,3,1
0.128,0.0,239.57,0.6,0,0,0,20,4,0
0.176,0.0,240.59,0.8,0,0,1,13,7,1
2.604,0.342,239.9,10.8,0,1,0,31,3,1
0.19,0.0,243.78,0.8,0,0,0,4,9,0
1.57,0.046,245.72,6.4,0,1,19,9,2,20
0.296,0.112,242.67,1.2,0,0,1,1,9,1
1.374,0.0,242.86,5.6,0,0,19,13,10,19
1.298,0.084,238.53,5.4,0,0,18,17,7,18
0.286,0.098,238.14,1.2,0,0,0,25,4,0
1.67,0.162,239.44,7.0,1,0,18,1,12,19
0.92,0.16,241.43,4.0,0,2,1,11,5,3
0.372,0.052,243.83,1.6,0,0,1,5,3,1
0.31,0.122,239.49,1.4,0,0,0,13,5,0
1.27,0.088,239.21,5.2,0,0,18,13,9,18
3.556,0.186,231.26,15.4,0,36,0,29,12,36
0.99,0.208,233.97,4.2,0,1,0,20,5,1
0.6,0.296,242.8,2.8,0,1,0,19,11,1
2.092,0.198,233.56,9.0,1,2,17,11,5,20
0.588,0.0,238.57,2.6,0,0,0,5,12,0
0.17,0.0,240.94,0.8,0,0,1,28,6,1
1.3,0.0,239.8,5.4,0,0,18,22,3,18
2.408,0.104,234.36,10.4,0,0,0,24,1,0
1.258,0.286,240.16,5.2,0,1,0,12,1,1
0.384,0.08,241.09,1.6,0,0,0,12,5,0
4.11,0.19,235.07,18.0,17,0,18,17,5,35
0.394,0.168,241.72,1.8,0,0,1,6,2,1
1.0,0.218,235.88,4.2,0,1,1,7,3,2
0.3,0.07,238.61,1.2,0,0,0,15,10,0
0.364,0.136,249.27,1.6,0,0,0,14,12,0
2.382,0.166,237.33,10.0,0,0,0,24,3,0
0.202,0.052,243.19,0.8,0,0,0,30,12,0
0.356,0.084,241.61,1.4,0,2,1,21,5,3
0.382,0.232,240.56,1.8,0,0,1,31,8,1
1.426,0.094,243.25,5.8,0,1,18,19,3,19
0.498,0.342,246.25,2.4,0,2,0,14,1,2
1.694,0.22,239.05,7.0,0,2,18,15,9,20
1.332,0.064,240.68,5.4,0,2,18,14,9,20
6.12,0.078,234.19,26.0,37,35,18,23,1,90
0.526,0.086,242.58,2.4,0,0,0,1,11,0
0.34,0.194,242.12,1.6,0,1,1,6,7,2
0.182,0.0,240.08,1.0,0,0,0,17,4,0
1.454,0.054,240.9,6.0,0,0,18,23,6,18
2.49,0.074,235.03,10.8,0,26,0,6,1,26
0.234,0.094,241.75,1.0,0,0,0,5,8,0
0.778,0.068,240.16,3.2,0,0,0,30,10,0
0.386,0.13,244.8,1.6,0,0,1,28,1,1
1.626,0.1,242.27,6.6,0,0,18,4,4,18
2.524,0.1,237.64,10.6,0,0,18,9,11,18
2.318,0.0,244.03,9.4,0,0,18,31,1,18
1.504,0.068,240.74,6.2,0,0,18,14,3,18
1.416,0.06,242.15,5.8,0,2,18,22,11,20
1.418,0.062,243.62,5.8,0,0,18,31,8,18
1.324,0.0,241.32,5.4,0,0,18,19,4,18
0.114,0.0,242.06,0.4,0,0,0,29,8,0
1.704,0.224,239.33,7.2,0,0,0,12,3,0
0.824,0.224,241.66,3.4,0,1,1,15,7,2
0.326,0.12,246.08,1.4,0,0,0,25,3,0
1.648,0.09,242.79,6.8,0,0,19,1,4,19
0.304,0.048,239.4,1.2,0,1,0,1,10,1
0.574,0.066,246.48,2.4,0,6,0,12,9,6
2.06,0.5,238.38,9.2,0,2,12,28,5,14
1.298,0.0,239.09,5.4,0,0,18,19,5,18
2.218,0.0,236.26,9.4,0,0,17,29,3,17
0.078,0.0,237.78,0.2,0,0,1,11,8,1
1.758,0.358,237.41,7.4,0,1,17,26,8,18
3.474,0.212,237.35,14.6,0,0,17,13,1,17
0.494,0.0,236.52,2.0,0,0,0,17,3,0
0.228,0.0,245.48,1.0,0,0,0,20,3,0
0.296,0.232,242.01,1.4,0,1,0,8,9,1
1.544,0.162,234.55,6.6,0,0,18,14,6,18
1.588,0.0,238.31,6.8,0,0,18,6,1,18
0.406,0.15,237.61,1.8,0,0,0,29,5,0
0.384,0.212,237.87,1.8,0,0,1,29,6,1
1.892,0.054,239.23,7.8,0,0,18,23,5,18
1.41,0.0,243.14,5.8,0,0,18,9,10,18
0.216,0.0,238.84,0.8,0,0,0,24,2,0
3.756,0.064,236.59,15.8,37,0,17,22,5,54
0.136,0.0,243.14,0.6,0,0,1,10,9,1
0.348,0.2,237.64,1.6,0,0,0,3,5,0
3.058,0.356,240.42,12.8,0,0,18,21,4,18
2.064,0.162,237.51,8.6,0,0,18,1,6,18
0.306,0.238,241.53,1.6,0,0,1,4,8,1
0.228,0.0,243.87,1.0,0,0,0,21,11,0
0.216,0.106,239.42,1.0,0,0,0,14,8,0
0.252,0.098,239.46,1.0,0,0,1,25,9,1
0.15,0.0,239.35,0.6,0,0,1,23,7,1
0.362,0.312,236.49,2.0,0,1,0,4,5,1
0.224,0.128,241.34,1.0,0,0,0,21,6,0
0.192,0.0,242.53,0.8,0,0,1,31,8,1
3.55,0.266,239.08,14.8,0,38,12,31,5,50
1.418,0.056,242.48,5.8,0,0,18,3,2,18
0.378,0.176,243.15,1.8,0,1,1,3,4,2
0.352,0.046,242.56,1.6,0,1,1,11,9,2
0.276,0.0,247.95,1.2,0,0,0,17,12,0
1.392,0.052,241.43,5.6,0,0,18,20,10,18
1.038,0.0,240.01,4.2,0,0,0,27,12,0
0.282,0.0,244.1,1.2,0,1,0,10,2,1
0.502,0.116,242.78,2.4,0,0,0,6,12,0
0.288,0.246,240.48,1.6,0,1,0,4,9,1
0.226,0.112,240.95,1.0,0,0,1,24,8,1
0.316,0.08,237.94,1.4,0,0,0,17,3,0
0.126,0.0,243.92,0.6,0,0,0,4,9,0
1.88,0.0,239.15,7.8,0,0,17,20,9,17
1.488,0.092,239.84,6.2,1,0,18,24,10,19
0.772,0.062,242.82,3.2,0,1,0,29,10,1
0.318,0.05,238.59,1.4,0,0,0,22,4,0
0.132,0.0,241.11,0.6,0,0,0,30,6,0
2.402,0.048,237.15,10.2,0,0,26,6,10,26
0.418,0.086,242.86,1.8,0,0,1,24,9,1
0.426,0.0,241.93,1.6,0,0,0,20,5,0
0.22,0.088,240.89,1.0,0,0,0,9,9,0
0.254,0.0,239.11,1.2,0,0,0,26,9,0
1.438,0.068,240.18,6.0,0,0,18,10,5,18
0.38,0.108,245.94,1.6,0,0,0,24,12,0
1.294,0.228,247.14,5.2,0,1,0,10,2,1
0.202,0.0,240.15,0.8,0,0,0,1,11,0
0.22,0.102,234.94,1.0,0,0,0,17,7,0
3.188,0.142,240.95,13.2,0,0,19,30,1,19
0.632,0.09,240.54,2.6,0,0,0,7,9,0
2.372,0.078,237.47,10.0,0,0,18,29,9,18
1.67,0.058,238.88,7.0,0,1,17,24,12,18
0.328,0.122,246.5,1.4,0,1,1,15,3,2
0.586,0.0,243.23,2.4,0,0,1,10,6,1
0.082,0.0,241.65,0.2,0,0,0,24,8,0
0.174,0.144,237.86,0.8,0,0,0,7,8,0
1.428,0.198,240.55,6.0,0,0,0,19,1,0
0.982,0.254,246.27,4.2,0,0,1,16,1,1
0.328,0.132,243.18,1.4,0,0,0,4,2,0
1.974,0.198,231.27,8.4,0,0,0,3,6,0
0.26,0.098,240.61,1.2,0,0,0,30,6,0
1.702,0.38,237.58,7.2,1,1,17,27,7,19
0.386,0.096,241.73,1.8,0,0,0,24,3,0
3.922,0.0,236.5,16.8,36,0,17,16,6,53
0.354,0.184,240.43,1.6,0,0,0,1,6,0
0.234,0.116,240.91,1.0,0,0,0,11,7,0
0.14,0.0,243.02,0.6,0,0,1,26,6,1
0.13,0.0,239.08,0.6,0,0,0,10,7,0
0.302,0.234,242.44,1.6,0,2,1,28,7,3
0.482,0.0,243.65,2.0,0,0,1,19,3,1
0.742,0.236,240.21,3.2,0,0,1,10,12,1
1.416,0.184,241.97,5.8,0,0,18,19,9,18
1.254,0.102,234.78,5.2,0,0,16,8,8,16
0.332,0.106,244.06,1.4,0,1,1,20,1,2
1.368,0.084,239.6,5.6,0,0,18,23,10,18
0.324,0.116,246.88,1.4,0,0,1,3,11,1
0.418,0.22,240.89,2.0,0,0,1,28,10,1
0.296,0.078,240.88,1.2,0,0,0,9,3,0
0.594,0.098,240.49,2.8,0,0,0,8,2,0
0.264,0.054,240.64,1.2,0,0,0,13,11,0
1.8,0.188,238.76,7.4,1,0,18,28,3,19
1.236,0.0,241.98,5.0,0,0,19,10,8,19
1.39,0.208,239.4,5.8,0,0,19,7,6,19
1.334,0.07,245.67,5.4,0,0,19,11,12,19
1.378,0.092,238.52,5.8,0,0,18,1,10,18
0.154,0.118,238.81,0.8,0,0,1,22,8,1
0.324,0.098,246.91,1.4,0,0,0,10,1,0
0.352,0.144,242.97,1.6,0,0,1,2,5,1
0.34,0.118,241.57,1.4,0,0,1,31,10,1
0.342,0.098,239.84,1.4,0,0,1,28,2,1
1.462,0.118,245.1,5.8,0,0,20,26,11,20
0.08,0.0,240.89,0.2,0,0,1,20,8,1
1.452,0.068,240.92,6.0,1,0,1,22,9,2
0.274,0.164,225.89,1.4,0,0,0,18,7,0
0.31,0.228,240.02,1.6,0,0,0,1,8,0
1.286,0.07,237.17,5.4,0,0,17,14,10,17
1.76,0.046,240.91,7.4,0,0,18,22,3,18
1.634,0.0,241.76,6.8,1,0,0,3,9,1
0.272,0.132,241.86,1.2,0,0,0,24,7,0
0.182,0.072,242.0,0.8,0,0,1,9,7,1
0.246,0.114,242.78,1.0,0,1,1,23,6,2
1.268,0.1,240.24,5.2,0,2,18,25,9,20
0.51,0.166,241.21,2.4,0,1,3,6,10,4
0.478,0.08,236.17,2.2,0,0,0,17,10,0
2.356,0.172,235.57,10.2,0,0,26,26,6,26
0.652,0.242,242.97,2.8,0,2,0,2,12,2
0.376,0.288,242.91,2.0,0,1,1,26,7,2
0.298,0.098,243.17,1.2,0,0,0,10,4,0
1.232,0.152,234.48,5.2,0,0,0,4,8,0
0.574,0.06,242.29,2.4,0,0,0,17,11,0
1.41,0.058,243.38,5.8,0,2,18,8,12,20
1.502,0.188,240.14,6.2,0,0,18,2,4,18
0.192,0.0,236.11,0.8,0,0,0,8,6,0
1.418,0.314,240.51,6.0,1,0,12,21,6,13
0.372,0.098,246.46,1.6,0,0,0,30,3,0
0.258,0.144,241.47,1.2,0,0,0,22,9,0
3.796,0.348,237.93,16.4,0,35,6,10,3,41
1.904,0.22,244.74,7.8,1,0,19,14,1,20
0.258,0.0,249.07,1.0,0,0,0,11,2,0
0.256,0.084,243.98,1.0,0,2,1,10,7,3
1.29,0.0,235.19,5.4,0,0,17,4,5,17
0.424,0.052,240.02,2.0,0,0,0,1,11,0
0.284,0.106,240.58,1.2,0,0,0,5,9,0
1.498,0.204,241.77,6.2,0,0,19,27,9,19
0.194,0.072,241.16,0.8,0,0,0,29,6,0
1.036,0.122,240.86,4.2,0,0,0,18,6,0
1.382,0.074,244.61,5.6,0,0,0,6,3,0
0.63,0.054,246.99,2.6,0,0,0,27,10,0
1.42,0.208,236.72,6.0,0,0,18,2,2,18
0.45,0.0,239.81,1.8,0,0,1,22,4,1
0.888,0.33,239.78,3.8,0,0,1,13,4,1
1.408,0.08,238.14,5.8,0,0,1,16,5,1
0.902,0.222,244.98,3.8,0,0,0,17,12,0
0.324,0.09,237.18,1.4,0,0,0,27,5,0
3.166,0.282,232.99,13.6,0,1,17,2,4,18
2.048,0.124,240.07,8.4,0,3,18,27,5,21
1.38,0.0,237.53,6.0,0,0,7,25,9,7
0.242,0.066,240.43,1.0,0,0,1,17,8,1
0.496,0.332,241.22,2.4,0,1,0,8,3,1
0.082,0.0,242.86,0.2,0,0,0,24,8,0
0.45,0.204,244.34,2.0,0,0,0,14,12,0
1.434,0.182,242.18,6.0,0,1,19,17,9,20
0.286,0.104,241.47,1.4,0,0,0,24,8,0
1.466,0.1,240.81,6.0,0,0,18,9,5,18
0.39,0.146,243.23,1.8,0,0,0,25,4,0
1.336,0.054,240.24,5.4,0,0,19,1,10,19
1.712,0.074,237.69,7.2,0,0,18,17,5,18
0.524,0.24,238.36,2.6,0,0,1,1,7,1
0.472,0.266,247.69,2.2,0,2,0,16,12,2
1.336,0.138,239.85,5.6,0,2,18,25,6,20
0.404,0.0,249.69,1.6,0,0,0,4,1,0
1.452,0.212,240.06,6.0,0,0,17,25,2,17
0.238,0.0,241.53,1.0,0,0,0,29,9,0
0.254,0.08,241.5,1.0,0,0,0,25,6,0
3.692,0.0,235.28,15.8,0,31,17,25,9,48
1.418,0.06,241.61,5.8,0,0,18,28,1,18
3.46,0.376,239.85,15.2,15,1,19,30,1,35
1.338,0.206,240.92,5.8,0,2,16,1,6,18
0.308,0.096,242.75,1.2,0,0,0,8,12,0
0.526,0.116,239.55,2.2,0,2,1,11,7,3
1.48,0.0,236.38,6.4,0,0,0,31,5,0
2.134,0.054,236.46,9.4,6,0,1,12,10,7
2.374,0.214,239.67,9.8,0,0,18,28,6,18
0.332,0.066,245.43,1.4,0,0,0,8,5,0
1.314,0.09,242.15,5.4,0,0,0,31,7,0
1.364,0.046,240.12,5.6,0,0,18,31,8,18
0.244,0.0,244.69,1.0,0,0,1,28,4,1
0.264,0.0,247.75,1.0,0,0,1,2,1,1
0.28,0.234,241.64,1.4,0,2,0,6,7,2
0.19,0.152,240.96,1.0,0,0,1,28,8,1
1.34,0.208,237.95,5.6,0,0,17,22,6,17
1.638,0.178,244.93,6.6,0,0,19,14,4,19
0.252,0.212,239.52,1.4,0,1,0,27,8,1
0.158,0.0,242.78,0.6,0,0,0,12,8,0
0.25,0.266,238.99,1.4,0,2,0,6,8,2
1.926,0.098,241.39,8.6,0,0,1,8,11,1
1.386,0.0,244.88,5.6,0,0,19,31,12,19
1.484,0.18,237.94,6.2,0,2,18,20,6,20
1.742,0.0,238.02,7.2,0,0,0,13,2,0
0.176,0.0,243.34,0.8,0,0,1,6,7,1
1.42,0.166,239.32,6.0,0,0,13,15,7,13
0.238,0.0,241.3,1.0,0,0,1,16,3,1
0.258,0.0,245.4,1.0,0,0,1,15,3,1
0.486,0.248,243.55,2.2,0,1,0,8,12,1
1.268,0.0,238.91,5.2,0,0,17,21,2,17
0.372,0.0,241.15,1.4,0,0,0,15,2,0
0.314,0.128,245.92,1.4,0,1,0,9,2,1
0.342,0.246,242.02,1.6,0,1,1,12,8,2
0.366,0.09,244.87,1.6,0,0,0,4,3,0
0.33,0.226,240.59,1.6,0,0,1,21,5,1
0.412,0.218,245.55,1.8,0,1,1,20,1,2
1.59,0.098,241.82,6.6,0,2,18,1,2,20
0.08,0.0,241.23,0.2,0,0,0,14,8,0
0.256,0.048,244.64,1.0,0,0,0,18,12,0
0.222,0.0,244.22,1.0,0,0,0,22,12,0
0.302,0.0,247.19,1.2,0,1,1,27,10,2
1.514,0.08,240.07,6.2,0,0,18,23,2,18
0.308,0.206,240.03,1.4,0,1,1,11,8,2
3.968,0.518,238.84,16.8,1,1,18,8,12,20
0.162,0.0,234.93,0.6,0,0,0,29,5,0
0.284,0.102,242.58,1.2,0,0,1,13,6,1
0.41,0.372,240.86,2.2,0,1,0,27,8,1
1.006,0.31,238.21,4.4,0,1,13,2,8,14
1.184,0.0,239.92,4.8,0,0,17,16,4,17
0.178,0.156,242.62,0.8,0,0,1,14,8,1
0.53,0.216,241.24,2.4,0,0,1,24,7,1
0.138,0.0,242.2,0.6,0,0,0,23,6,0
0.404,0.238,242.03,1.8,0,2,0,24,10,2
1.318,0.068,238.34,5.4,0,0,0,19,1,0
0.768,0.112,239.28,3.2,0,0,0,8,10,0
1.338,0.058,239.21,5.6,0,0,18,14,10,18
1.442,0.0,236.19,6.2,0,0,17,21,1,17
0.264,0.106,240.72,1.2,0,1,0,13,7,1
1.692,0.05,242.96,7.0,0,0,18,5,2,18
2.814,0.142,237.78,11.8,38,0,0,2,11,38
0.346,0.112,241.23,1.4,0,0,1,28,4,1
2.454,0.0,241.36,10.0,1,0,18,5,7,19
0.298,0.086,243.23,1.2,0,0,0,27,2,0
0.32,0.118,240.85,1.4,0,0,0,12,4,0
0.386,0.372,240.92,2.2,0,1,1,15,8,2
0.302,0.11,242.82,1.2,0,0,0,1,11,0
0.57,0.178,241.8,2.4,0,0,1,26,4,1
0.306,0.046,244.91,1.4,0,0,0,7,12,0
0.114,0.0,241.06,0.6,0,0,0,2,7,0
0.312,0.1,243.05,1.4,0,0,0,26,3,0
0.216,0.118,241.61,1.0,0,1,1,23,8,2
0.61,0.092,240.92,3.0,0,1,0,9,9,1
2.204,0.072,244.23,9.0,0,0,18,17,1,18
1.166,0.362,239.61,5.2,1,0,0,15,11,1
0.22,0.0,242.23,0.8,0,0,0,27,10,0
0.506,0.334,241.61,2.4,0,2,1,5,6,3
1.328,0.0,242.83,5.4,0,0,18,25,3,18
2.39,0.452,236.01,10.2,0,1,17,30,12,18
2.1,0.0,237.41,8.8,0,0,18,16,3,18
0.572,0.09,239.99,2.4,0,2,0,3,3,2
0.83,0.212,240.52,3.4,0,2,1,17,8,3
2.04,0.252,238.14,8.6,0,1,28,6,4,29
1.738,0.116,240.24,7.2,1,0,18,30,3,19
1.394,0.152,239.01,5.8,0,1,17,30,9,18
0.392,0.23,242.87,1.8,0,0,1,15,7,1
1.398,0.232,240.3,5.8,0,0,19,20,5,19
0.348,0.068,242.06,1.4,0,0,1,20,5,1
0.302,0.0,238.25,1.6,0,0,0,12,6,0
3.612,0.324,234.16,15.8,0,27,0,21,2,27
0.456,0.154,235.11,2.0,0,3,0,28,7,3
0.424,0.084,243.3,1.8,0,0,1,21,5,1
0.214,0.102,237.98,1.0,0,0,0,11,5,0
0.344,0.15,241.5,1.6,0,0,0,1,11,0
1.028,0.394,243.63,4.4,0,1,12,28,10,13
2.582,0.092,243.8,10.8,1,35,0,4,1,36
0.434,0.366,240.53,2.4,0,1,1,20,7,2
0.238,0.0,242.91,1.0,0,0,0,21,2,0
1.768,0.21,238.68,7.4,0,1,17,23,3,18
0.238,0.0,241.35,1.0,0,0,1,3,10,1
3.168,0.192,237.58,13.4,0,0,17,28,3,17
0.328,0.094,247.46,1.4,0,0,0,26,3,0
0.248,0.0,248.26,1.0,0,0,1,18,12,1
0.082,0.0,242.21,0.2,0,0,1,11,8,1
0.612,0.058,241.06,2.4,0,0,1,12,5,1
0.234,0.0,241.8,1.0,0,0,1,14,5,1
0.188,0.0,242.1,0.8,0,0,1,25,8,1
2.784,0.082,229.31,12.0,0,0,16,4,8,16
1.624,0.136,237.57,6.8,0,4,18,9,9,22
0.26,0.058,242.68,1.2,0,0,1,2,6,1
0.284,0.116,242.87,1.2,0,0,0,25,5,0
1.734,0.0,237.64,7.2,0,0,18,23,3,18
0.316,0.158,240.59,1.6,0,0,0,17,9,0
0.632,0.054,244.02,2.6,0,0,1,12,4,1
0.4,0.232,241.26,1.8,0,1,0,27,2,1
0.934,0.0,244.12,3.8,0,0,0,13,1,0
0.332,0.068,244.08,1.4,0,0,0,13,5,0
0.364,0.11,242.35,1.6,0,0,0,26,2,0
1.6,0.0,239.8,6.6,0,0,18,26,12,18
2.878,0.198,239.77,12.2,0,1,18,11,10,19
0.236,0.0,245.28,1.0,0,0,1,24,5,1
1.222,0.0,242.66,5.0,0,0,19,7,9,19
1.444,0.082,239.16,6.0,0,0,18,12,6,18
0.154,0.0,242.23,0.6,0,0,0,7,7,0
0.322,0.11,242.79,1.4,0,0,0,2,3,0
0.286,0.256,244.07,1.6,0,0,0,16,8,0
0.706,0.218,240.76,3.0,0,0,1,22,9,1
0.108,0.0,236.51,0.6,0,0,0,26,4,0
0.154,0.122,239.98,0.8,0,0,0,21,8,0
1.352,0.0,243.23,5.4,0,0,19,15,1,19
0.826,0.248,244.61,3.4,0,0,1,10,2,1
0.266,0.0,243.35,1.0,0,0,0,29,12,0
1.26,0.066,233.89,5.4,0,0,16,28,5,16
0.446,0.252,241.69,2.0,0,1,0,30,12,1
0.914,0.104,242.3,3.8,0,0,11,10,4,11
1.922,0.254,240.57,8.0,1,0,18,3,2,19
1.442,0.182,240.43,6.0,0,2,18,21,12,20
0.594,0.342,239.84,2.8,0,2,1,13,4,3
0.82,0.048,239.13,3.8,0,0,0,8,11,0
0.374,0.12,241.41,1.6,0,2,0,2,7,2
0.578,0.308,240.39,2.8,0,0,0,28,5,0
0.31,0.092,240.82,1.4,0,0,0,7,12,0
1.78,0.066,241.2,7.4,0,0,18,30,8,18
0.244,0.0,241.11,1.0,0,0,0,30,9,0
2.946,0.104,240.59,12.2,1,0,18,14,3,19
0.292,0.068,241.89,1.2,0,1,0,28,10,1
3.222,0.642,242.11,13.6,0,1,19,16,2,20
1.296,0.0,242.08,5.2,0,0,18,9,3,18
0.65,0.0,241.14,2.6,0,0,0,22,10,0
4.046,0.212,243.65,16.6,40,0,19,13,12,59
1.384,0.0,239.92,5.6,0,0,18,13,4,18
0.684,0.0,244.34,2.8,0,0,0,27,12,0
0.39,0.164,242.74,2.0,0,0,1,14,7,1
0.442,0.282,246.95,2.0,0,0,1,9,11,1
1.4,0.092,240.78,5.8,0,0,17,27,3,17
0.208,0.084,239.76,1.0,0,0,0,10,7,0
1.618,0.116,236.42,6.8,0,0,11,23,7,11
0.138,0.0,241.27,0.6,0,0,0,1,6,0
0.148,0.0,240.89,0.6,0,0,0,21,6,0
0.262,0.064,241.29,1.2,0,0,0,5,11,0
2.812,0.34,236.22,12.0,37,2,1,12,6,40
0.082,0.0,242.54,0.2,0,0,1,7,8,1
0.31,0.122,237.34,1.4,0,0,0,14,5,0
1.412,0.204,240.45,5.8,0,0,19,10,5,19
0.474,0.0,237.96,2.0,0,0,0,8,11,0
0.516,0.298,245.99,2.4,0,0,0,19,1,0
1.39,0.05,241.73,5.6,0,0,18,27,4,18
1.41,0.054,241.25,5.8,0,0,18,20,12,18
2.374,0.0,236.73,10.6,0,20,17,5,9,37
